,index,font_name,char,char_id,style,style_id,x_min,x_max,y_min,y_max,contour_max,order_max,split
4107,4107,ChauPhilomeneOne-Italic.ttf,Z,25,SANS_SERIF,0,46,588,0,752,1,22,train
4108,4108,ChauPhilomeneOne-Regular.ttf,A,0,SANS_SERIF,0,28,512,-16,769,2,31,train
4109,4109,ChauPhilomeneOne-Regular.ttf,B,1,SANS_SERIF,0,45,525,-16,768,3,16,train
4110,4110,ChauPhilomeneOne-Regular.ttf,C,2,SANS_SERIF,0,35,470,-16,768,1,31,train
4111,4111,ChauPhilomeneOne-Regular.ttf,D,3,SANS_SERIF,0,45,535,-16,768,2,15,train
4112,4112,ChauPhilomeneOne-Regular.ttf,E,4,SANS_SERIF,0,45,458,0,752,1,28,train
4113,4113,ChauPhilomeneOne-Regular.ttf,F,5,SANS_SERIF,0,45,443,-16,752,1,24,train
4114,4114,ChauPhilomeneOne-Regular.ttf,G,6,SANS_SERIF,0,36,512,-16,768,1,36,train
4115,4115,ChauPhilomeneOne-Regular.ttf,H,7,SANS_SERIF,0,45,489,-16,768,1,32,train
4116,4116,ChauPhilomeneOne-Regular.ttf,I,8,SANS_SERIF,0,31,301,0,752,1,30,train
4117,4117,ChauPhilomeneOne-Regular.ttf,J,9,SANS_SERIF,0,0,247,-224,768,1,23,train
4118,4118,ChauPhilomeneOne-Regular.ttf,K,10,SANS_SERIF,0,45,555,-16,768,2,17,train
4119,4119,ChauPhilomeneOne-Regular.ttf,L,11,SANS_SERIF,0,45,428,0,768,1,18,train
4120,4120,ChauPhilomeneOne-Regular.ttf,M,12,SANS_SERIF,0,45,553,-16,768,1,31,train
4121,4121,ChauPhilomeneOne-Regular.ttf,N,13,SANS_SERIF,0,45,499,-16,768,1,31,train
4122,4122,ChauPhilomeneOne-Regular.ttf,O,14,SANS_SERIF,0,37,560,-16,768,2,22,train
4123,4123,ChauPhilomeneOne-Regular.ttf,P,15,SANS_SERIF,0,45,466,-16,768,2,20,train
4124,4124,ChauPhilomeneOne-Regular.ttf,Q,16,SANS_SERIF,0,32,555,-187,768,3,22,train
4125,4125,ChauPhilomeneOne-Regular.ttf,R,17,SANS_SERIF,0,45,510,-16,768,2,26,train
4126,4126,ChauPhilomeneOne-Regular.ttf,S,18,SANS_SERIF,0,27,493,-16,768,1,41,train
4127,4127,ChauPhilomeneOne-Regular.ttf,T,19,SANS_SERIF,0,7,463,-16,752,1,23,train
4128,4128,ChauPhilomeneOne-Regular.ttf,U,20,SANS_SERIF,0,41,509,-16,768,1,35,train
4129,4129,ChauPhilomeneOne-Regular.ttf,V,21,SANS_SERIF,0,24,552,-16,768,1,24,train
4130,4130,ChauPhilomeneOne-Regular.ttf,W,22,SANS_SERIF,0,32,916,-16,768,1,36,train
4131,4131,ChauPhilomeneOne-Regular.ttf,X,23,SANS_SERIF,0,35,569,-16,768,1,33,train
4132,4132,ChauPhilomeneOne-Regular.ttf,Y,24,SANS_SERIF,0,21,558,-16,768,1,25,train
4133,4133,ChauPhilomeneOne-Regular.ttf,Z,25,SANS_SERIF,0,30,501,0,752,1,22,train
4134,4134,Lustria-Regular.ttf,A,0,SERIF,3,-10,727,-4,711,2,49,train
4135,4135,Lustria-Regular.ttf,B,1,SERIF,3,31,595,-4,704,3,31,train
4136,4136,Lustria-Regular.ttf,C,2,SERIF,3,50,633,-11,711,1,36,train
4137,4137,Lustria-Regular.ttf,D,3,SERIF,3,30,691,-5,704,2,25,train
4138,4138,Lustria-Regular.ttf,E,4,SERIF,3,30,594,-4,704,1,73,train
4139,4139,Lustria-Regular.ttf,F,5,SERIF,3,30,563,-4,704,1,66,train
4140,4140,Lustria-Regular.ttf,G,6,SERIF,3,50,739,-11,711,1,55,train
4141,4141,Lustria-Regular.ttf,H,7,SERIF,3,30,772,-4,704,1,80,train
4142,4142,Lustria-Regular.ttf,I,8,SERIF,3,30,287,-4,704,1,36,train
4143,4143,Lustria-Regular.ttf,J,9,SERIF,3,-5,272,-300,704,1,32,train
4144,4144,Lustria-Regular.ttf,K,10,SERIF,3,30,710,-4,704,1,76,train
4145,4145,Lustria-Regular.ttf,L,11,SERIF,3,30,575,-4,704,1,42,train
4146,4146,Lustria-Regular.ttf,M,12,SERIF,3,25,935,-7,703,1,69,train
4147,4147,Lustria-Regular.ttf,N,13,SERIF,3,30,732,-11,703,1,55,train
4148,4148,Lustria-Regular.ttf,O,14,SERIF,3,50,750,-11,711,2,16,train
4149,4149,Lustria-Regular.ttf,P,15,SERIF,3,30,566,-4,704,2,36,train
4150,4150,Lustria-Regular.ttf,Q,16,SERIF,3,50,756,-253,711,2,27,train
4151,4151,Lustria-Regular.ttf,R,17,SERIF,3,30,673,-4,704,2,55,train
4152,4152,Lustria-Regular.ttf,S,18,SERIF,3,50,521,-11,711,1,42,train
4153,4153,Lustria-Regular.ttf,T,19,SERIF,3,1,620,-4,700,1,50,train
4154,4154,Lustria-Regular.ttf,U,20,SERIF,3,30,743,-11,704,1,45,train
4155,4155,Lustria-Regular.ttf,V,21,SERIF,3,-10,705,-11,704,1,42,train
4156,4156,Lustria-Regular.ttf,W,22,SERIF,3,-5,1058,-11,704,1,52,train
4157,4157,Lustria-Regular.ttf,X,23,SERIF,3,20,689,-3,703,1,69,train
4158,4158,Lustria-Regular.ttf,Y,24,SERIF,3,-5,712,-4,703,1,61,train
4159,4159,Lustria-Regular.ttf,Z,25,SERIF,3,35,579,0,700,1,43,train
4160,4160,Dosis[wght].ttf,A,0,SANS_SERIF,0,25,496,0,737,2,30,train
4161,4161,Dosis[wght].ttf,B,1,SANS_SERIF,0,83,474,0,731,3,26,train
4162,4162,Dosis[wght].ttf,C,2,SANS_SERIF,0,76,467,-6,731,1,47,train
4163,4163,Dosis[wght].ttf,D,3,SANS_SERIF,0,83,474,0,731,2,19,train
4164,4164,Dosis[wght].ttf,E,4,SANS_SERIF,0,83,474,0,731,1,34,train
4165,4165,Dosis[wght].ttf,F,5,SANS_SERIF,0,83,474,0,731,1,29,train
4166,4166,Dosis[wght].ttf,G,6,SANS_SERIF,0,76,467,-6,731,1,51,train
4167,4167,Dosis[wght].ttf,H,7,SANS_SERIF,0,83,474,0,731,1,33,train
4168,4168,Dosis[wght].ttf,I,8,SANS_SERIF,0,83,119,0,731,1,15,train
4169,4169,Dosis[wght].ttf,J,9,SANS_SERIF,0,26,417,-6,731,1,35,train
4170,4170,Dosis[wght].ttf,K,10,SANS_SERIF,0,83,500,0,731,1,39,train
4171,4171,Dosis[wght].ttf,L,11,SANS_SERIF,0,83,438,0,731,1,20,train
4172,4172,Dosis[wght].ttf,M,12,SANS_SERIF,0,83,570,0,731,1,41,train
4173,4173,Dosis[wght].ttf,N,13,SANS_SERIF,0,83,474,0,731,1,32,train
4174,4174,Dosis[wght].ttf,O,14,SANS_SERIF,0,76,467,-6,731,2,19,train
4175,4175,Dosis[wght].ttf,P,15,SANS_SERIF,0,83,474,0,731,2,23,train
4176,4176,Dosis[wght].ttf,Q,16,SANS_SERIF,0,76,467,-109,731,2,27,train
4177,4177,Dosis[wght].ttf,R,17,SANS_SERIF,0,83,474,0,731,2,34,train
4178,4178,Dosis[wght].ttf,S,18,SANS_SERIF,0,42,433,-6,731,1,60,train
4179,4179,Dosis[wght].ttf,T,19,SANS_SERIF,0,14,441,0,731,1,24,train
4180,4180,Dosis[wght].ttf,U,20,SANS_SERIF,0,79,470,-6,731,1,31,train
4181,4181,Dosis[wght].ttf,V,21,SANS_SERIF,0,24,495,-6,731,1,30,train
4182,4182,Dosis[wght].ttf,W,22,SANS_SERIF,0,26,713,-6,731,1,45,train
4183,4183,Dosis[wght].ttf,X,23,SANS_SERIF,0,28,419,0,731,1,45,train
4184,4184,Dosis[wght].ttf,Y,24,SANS_SERIF,0,22,486,0,731,1,37,train
4185,4185,Dosis[wght].ttf,Z,25,SANS_SERIF,0,27,438,0,731,1,29,train
4186,4186,KronaOne-Regular.ttf,A,0,SANS_SERIF,0,21,1847,0,1563,2,9,train
4187,4187,KronaOne-Regular.ttf,B,1,SANS_SERIF,0,222,1780,0,1563,3,19,train
4188,4188,KronaOne-Regular.ttf,C,2,SANS_SERIF,0,127,1752,-21,1582,1,39,train
4189,4189,KronaOne-Regular.ttf,D,3,SANS_SERIF,0,222,1778,-1,1563,2,14,train
4190,4190,KronaOne-Regular.ttf,E,4,SANS_SERIF,0,222,1574,0,1563,1,13,train
4191,4191,KronaOne-Regular.ttf,F,5,SANS_SERIF,0,222,1620,0,1563,1,11,train
4192,4192,KronaOne-Regular.ttf,G,6,SANS_SERIF,0,115,1921,-21,1582,1,49,train
4193,4193,KronaOne-Regular.ttf,H,7,SANS_SERIF,0,221,1828,0,1563,1,13,train
4194,4194,KronaOne-Regular.ttf,I,8,SANS_SERIF,0,182,501,0,1563,1,5,train
4195,4195,KronaOne-Regular.ttf,J,9,SANS_SERIF,0,-79,500,-530,1563,1,17,train
4196,4196,KronaOne-Regular.ttf,K,10,SANS_SERIF,0,222,1770,0,1563,1,13,train
4197,4197,KronaOne-Regular.ttf,L,11,SANS_SERIF,0,222,1448,0,1563,1,7,train
4198,4198,KronaOne-Regular.ttf,M,12,SANS_SERIF,0,223,1993,0,1563,1,13,train
4199,4199,KronaOne-Regular.ttf,N,13,SANS_SERIF,0,220,1828,0,1563,1,12,train
4200,4200,KronaOne-Regular.ttf,O,14,SANS_SERIF,0,130,1918,-22,1584,2,21,train
4201,4201,KronaOne-Regular.ttf,P,15,SANS_SERIF,0,222,1749,0,1563,2,16,train
4202,4202,KronaOne-Regular.ttf,Q,16,SANS_SERIF,0,130,2002,-22,1584,2,25,train
4203,4203,KronaOne-Regular.ttf,R,17,SANS_SERIF,0,222,1720,0,1563,2,20,train
4204,4204,KronaOne-Regular.ttf,S,18,SANS_SERIF,0,126,1921,-22,1583,1,71,train
4205,4205,KronaOne-Regular.ttf,T,19,SANS_SERIF,0,116,1587,0,1563,1,9,train
4206,4206,KronaOne-Regular.ttf,U,20,SANS_SERIF,0,163,1709,-20,1563,1,27,train
4207,4207,KronaOne-Regular.ttf,V,21,SANS_SERIF,0,13,1697,0,1563,1,8,train
4208,4208,KronaOne-Regular.ttf,W,22,SANS_SERIF,0,20,2534,0,1563,1,25,train
4209,4209,KronaOne-Regular.ttf,X,23,SANS_SERIF,0,16,1688,0,1563,1,13,train
4210,4210,KronaOne-Regular.ttf,Y,24,SANS_SERIF,0,18,1692,0,1563,1,10,train
4211,4211,KronaOne-Regular.ttf,Z,25,SANS_SERIF,0,75,1681,0,1563,1,11,train
4212,4212,ElMessiri[wght].ttf,A,0,SANS_SERIF,0,22,662,-5,660,2,19,train
4213,4213,ElMessiri[wght].ttf,B,1,SANS_SERIF,0,16,581,0,660,3,26,train
4214,4214,ElMessiri[wght].ttf,C,2,SANS_SERIF,0,44,629,-20,680,1,36,train
4215,4215,ElMessiri[wght].ttf,D,3,SANS_SERIF,0,16,671,0,660,2,17,train
4216,4216,ElMessiri[wght].ttf,E,4,SANS_SERIF,0,16,561,0,660,1,33,train
4217,4217,ElMessiri[wght].ttf,F,5,SANS_SERIF,0,16,500,0,660,1,24,train
4218,4218,ElMessiri[wght].ttf,G,6,SANS_SERIF,0,44,704,-20,680,1,46,train
4219,4219,ElMessiri[wght].ttf,H,7,SANS_SERIF,0,16,676,0,660,1,31,train
4220,4220,ElMessiri[wght].ttf,I,8,SANS_SERIF,0,89,269,0,660,1,14,train
4221,4221,ElMessiri[wght].ttf,J,9,SANS_SERIF,0,-9,176,-137,660,1,13,train
4222,4222,ElMessiri[wght].ttf,K,10,SANS_SERIF,0,16,686,-10,660,1,40,train
4223,4223,ElMessiri[wght].ttf,L,11,SANS_SERIF,0,16,551,0,660,1,16,train
4224,4224,ElMessiri[wght].ttf,M,12,SANS_SERIF,0,86,841,-45,660,1,21,train
4225,4225,ElMessiri[wght].ttf,N,13,SANS_SERIF,0,10,600,-10,660,1,19,train
4226,4226,ElMessiri[wght].ttf,O,14,SANS_SERIF,0,46,666,-20,680,2,17,train
4227,4227,ElMessiri[wght].ttf,P,15,SANS_SERIF,0,16,526,0,660,2,23,train
4228,4228,ElMessiri[wght].ttf,Q,16,SANS_SERIF,0,47,677,-205,680,2,27,train
4229,4229,ElMessiri[wght].ttf,R,17,SANS_SERIF,0,16,606,-10,660,2,34,train
4230,4230,ElMessiri[wght].ttf,S,18,SANS_SERIF,0,54,490,-17,678,1,49,train
4231,4231,ElMessiri[wght].ttf,T,19,SANS_SERIF,0,21,571,0,660,1,17,train
4232,4232,ElMessiri[wght].ttf,U,20,SANS_SERIF,0,9,609,-10,660,1,31,train
4233,4233,ElMessiri[wght].ttf,V,21,SANS_SERIF,0,-29,618,-10,670,1,18,train
4234,4234,ElMessiri[wght].ttf,W,22,SANS_SERIF,0,-32,833,-10,670,1,35,train
4235,4235,ElMessiri[wght].ttf,X,23,SANS_SERIF,0,-9,681,0,660,1,31,train
4236,4236,ElMessiri[wght].ttf,Y,24,SANS_SERIF,0,-25,614,0,660,1,19,train
4237,4237,ElMessiri[wght].ttf,Z,25,SANS_SERIF,0,24,574,0,660,1,18,train
4238,4238,MonsieurLaDoulaise-Regular.ttf,A,0,HANDWRITING,1,1,1533,-197,975,9,71,train
4239,4239,MonsieurLaDoulaise-Regular.ttf,B,1,HANDWRITING,1,-8,1726,-217,893,10,136,train
4240,4240,MonsieurLaDoulaise-Regular.ttf,C,2,HANDWRITING,1,0,1218,-207,975,7,87,train
4241,4241,MonsieurLaDoulaise-Regular.ttf,D,3,HANDWRITING,1,-4,1593,-87,889,4,73,train
4242,4242,MonsieurLaDoulaise-Regular.ttf,E,4,HANDWRITING,1,0,1271,-207,1044,8,96,train
4243,4243,MonsieurLaDoulaise-Regular.ttf,F,5,HANDWRITING,1,1,1878,-45,915,8,54,train
4244,4244,MonsieurLaDoulaise-Regular.ttf,G,6,HANDWRITING,1,1,1190,-237,1044,7,110,train
4245,4245,MonsieurLaDoulaise-Regular.ttf,H,7,HANDWRITING,1,0,1429,-220,1006,5,111,train
4246,4246,MonsieurLaDoulaise-Regular.ttf,I,8,HANDWRITING,1,0,1541,-36,753,6,74,train
4247,4247,MonsieurLaDoulaise-Regular.ttf,J,9,HANDWRITING,1,-415,1180,-410,778,5,77,train
4248,4248,MonsieurLaDoulaise-Regular.ttf,K,10,HANDWRITING,1,-8,2025,-226,985,9,133,train
4249,4249,MonsieurLaDoulaise-Regular.ttf,L,11,HANDWRITING,1,6,1440,-237,997,5,91,train
4250,4250,MonsieurLaDoulaise-Regular.ttf,M,12,HANDWRITING,1,-18,1767,-207,995,8,120,train
4251,4251,MonsieurLaDoulaise-Regular.ttf,N,13,HANDWRITING,1,-18,1944,-207,995,7,109,train
4252,4252,MonsieurLaDoulaise-Regular.ttf,O,14,HANDWRITING,1,-160,969,-76,1048,3,80,train
4253,4253,MonsieurLaDoulaise-Regular.ttf,P,15,HANDWRITING,1,2,1736,-217,881,7,105,train
4254,4254,MonsieurLaDoulaise-Regular.ttf,Q,16,HANDWRITING,1,-1,1143,-248,880,4,80,train
4255,4255,MonsieurLaDoulaise-Regular.ttf,R,17,HANDWRITING,1,-8,1726,-226,893,10,149,train
4256,4256,MonsieurLaDoulaise-Regular.ttf,S,18,HANDWRITING,1,0,1473,-217,789,6,68,train
4257,4257,MonsieurLaDoulaise-Regular.ttf,T,19,HANDWRITING,1,-8,1965,-234,972,7,54,train
4258,4258,MonsieurLaDoulaise-Regular.ttf,U,20,HANDWRITING,1,-355,1082,-218,879,4,102,train
4259,4259,MonsieurLaDoulaise-Regular.ttf,V,21,HANDWRITING,1,-4,1266,-256,776,3,88,train
4260,4260,MonsieurLaDoulaise-Regular.ttf,W,22,HANDWRITING,1,-115,1555,-97,839,2,136,train
4261,4261,MonsieurLaDoulaise-Regular.ttf,X,23,HANDWRITING,1,-18,1314,-290,836,5,92,train
4262,4262,MonsieurLaDoulaise-Regular.ttf,Y,24,HANDWRITING,1,-415,1155,-513,879,5,91,train
4263,4263,MonsieurLaDoulaise-Regular.ttf,Z,25,HANDWRITING,1,1,1404,-457,838,6,91,train
4264,4264,Antonio[wght].ttf,A,0,SANS_SERIF,0,50,857,0,1760,2,9,train
4265,4265,Antonio[wght].ttf,B,1,SANS_SERIF,0,144,835,0,1760,3,21,train
4266,4266,Antonio[wght].ttf,C,2,SANS_SERIF,0,124,811,-21,1779,1,40,train
4267,4267,Antonio[wght].ttf,D,3,SANS_SERIF,0,144,830,0,1760,2,13,train
4268,4268,Antonio[wght].ttf,E,4,SANS_SERIF,0,144,674,0,1760,1,13,train
4269,4269,Antonio[wght].ttf,F,5,SANS_SERIF,0,144,674,0,1760,1,11,train
4270,4270,Antonio[wght].ttf,G,6,SANS_SERIF,0,124,813,-17,1779,1,41,train
4271,4271,Antonio[wght].ttf,H,7,SANS_SERIF,0,144,840,0,1760,1,13,train
4272,4272,Antonio[wght].ttf,I,8,SANS_SERIF,0,144,351,0,1760,1,5,train
4273,4273,Antonio[wght].ttf,J,9,SANS_SERIF,0,90,726,-21,1760,1,21,train
4274,4274,Antonio[wght].ttf,K,10,SANS_SERIF,0,144,895,0,1760,1,12,train
4275,4275,Antonio[wght].ttf,L,11,SANS_SERIF,0,144,676,0,1760,1,7,train
4276,4276,Antonio[wght].ttf,M,12,SANS_SERIF,0,144,1152,0,1760,1,16,train
4277,4277,Antonio[wght].ttf,N,13,SANS_SERIF,0,144,870,0,1760,1,13,train
4278,4278,Antonio[wght].ttf,O,14,SANS_SERIF,0,124,820,-20,1782,2,20,train
4279,4279,Antonio[wght].ttf,P,15,SANS_SERIF,0,144,829,0,1760,2,16,train
4280,4280,Antonio[wght].ttf,Q,16,SANS_SERIF,0,124,820,-269,1782,3,20,train
4281,4281,Antonio[wght].ttf,R,17,SANS_SERIF,0,144,845,0,1760,2,35,train
4282,4282,Antonio[wght].ttf,S,18,SANS_SERIF,0,79,767,-20,1782,1,56,train
4283,4283,Antonio[wght].ttf,T,19,SANS_SERIF,0,24,605,0,1760,1,9,train
4284,4284,Antonio[wght].ttf,U,20,SANS_SERIF,0,130,825,-21,1760,1,23,train
4285,4285,Antonio[wght].ttf,V,21,SANS_SERIF,0,41,842,0,1760,1,11,train
4286,4286,Antonio[wght].ttf,W,22,SANS_SERIF,0,54,1286,0,1760,1,14,train
4287,4287,Antonio[wght].ttf,X,23,SANS_SERIF,0,45,751,0,1760,1,13,train
4288,4288,Antonio[wght].ttf,Y,24,SANS_SERIF,0,15,812,0,1760,1,11,train
4289,4289,Antonio[wght].ttf,Z,25,SANS_SERIF,0,69,646,0,1760,1,11,train
4290,4290,CormorantUpright-Regular.ttf,A,0,SERIF,3,-12,653,0,638,2,56,train
4291,4291,CormorantUpright-Regular.ttf,B,1,SERIF,3,42,504,-4,628,3,45,train
4292,4292,CormorantUpright-Regular.ttf,C,2,SERIF,3,42,595,-12,636,1,42,train
4293,4293,CormorantUpright-Regular.ttf,D,3,SERIF,3,38,619,-4,627,2,39,train
4294,4294,CormorantUpright-Regular.ttf,E,4,SERIF,3,43,521,0,625,1,73,train
4295,4295,CormorantUpright-Regular.ttf,F,5,SERIF,3,40,476,0,625,1,72,train
4296,4296,CormorantUpright-Regular.ttf,G,6,SERIF,3,46,651,-12,636,1,60,train
4297,4297,CormorantUpright-Regular.ttf,H,7,SERIF,3,38,687,0,625,1,89,train
4298,4298,CormorantUpright-Regular.ttf,I,8,SERIF,3,48,279,0,625,1,43,train
4299,4299,CormorantUpright-Regular.ttf,J,9,SERIF,3,36,269,-195,625,1,33,train
4300,4300,CormorantUpright-Regular.ttf,K,10,SERIF,3,38,637,0,625,1,80,train
4301,4301,CormorantUpright-Regular.ttf,L,11,SERIF,3,39,526,0,625,1,49,train
4302,4302,CormorantUpright-Regular.ttf,M,12,SERIF,3,46,768,0,625,1,81,train
4303,4303,CormorantUpright-Regular.ttf,N,13,SERIF,3,39,671,-15,625,1,65,train
4304,4304,CormorantUpright-Regular.ttf,O,14,SERIF,3,46,688,-12,636,2,17,train
4305,4305,CormorantUpright-Regular.ttf,P,15,SERIF,3,40,503,0,628,1,66,train
4306,4306,CormorantUpright-Regular.ttf,Q,16,SERIF,3,46,796,-200,636,2,32,train
4307,4307,CormorantUpright-Regular.ttf,R,17,SERIF,3,43,681,0,628,2,59,train
4308,4308,CormorantUpright-Regular.ttf,S,18,SERIF,3,69,441,-12,636,1,55,train
4309,4309,CormorantUpright-Regular.ttf,T,19,SERIF,3,25,574,0,653,1,69,train
4310,4310,CormorantUpright-Regular.ttf,U,20,SERIF,3,32,723,-12,625,1,71,train
4311,4311,CormorantUpright-Regular.ttf,V,21,SERIF,3,-1,643,-3,625,1,49,train
4312,4312,CormorantUpright-Regular.ttf,W,22,SERIF,3,-2,896,-3,625,1,100,train
4313,4313,CormorantUpright-Regular.ttf,X,23,SERIF,3,11,615,0,625,1,86,train
4314,4314,CormorantUpright-Regular.ttf,Y,24,SERIF,3,-8,577,0,625,1,65,train
4315,4315,CormorantUpright-Regular.ttf,Z,25,SERIF,3,47,561,-2,656,1,51,train
4316,4316,CormorantUpright-Bold.ttf,A,0,SERIF,3,-12,663,0,637,2,56,train
4317,4317,CormorantUpright-Bold.ttf,B,1,SERIF,3,48,556,-4,628,3,45,train
4318,4318,CormorantUpright-Bold.ttf,C,2,SERIF,3,36,592,-12,636,1,41,train
4319,4319,CormorantUpright-Bold.ttf,D,3,SERIF,3,41,651,-4,627,2,39,train
4320,4320,CormorantUpright-Bold.ttf,E,4,SERIF,3,49,536,0,625,1,74,train
4321,4321,CormorantUpright-Bold.ttf,F,5,SERIF,3,45,488,0,625,1,68,train
4322,4322,CormorantUpright-Bold.ttf,G,6,SERIF,3,36,650,-12,636,1,61,train
4323,4323,CormorantUpright-Bold.ttf,H,7,SERIF,3,43,690,0,625,1,87,train
4324,4324,CormorantUpright-Bold.ttf,I,8,SERIF,3,53,304,0,625,1,43,train
4325,4325,CormorantUpright-Bold.ttf,J,9,SERIF,3,33,296,-194,625,1,33,train
4326,4326,CormorantUpright-Bold.ttf,K,10,SERIF,3,41,681,0,625,1,81,train
4327,4327,CormorantUpright-Bold.ttf,L,11,SERIF,3,42,539,0,625,1,47,train
4328,4328,CormorantUpright-Bold.ttf,M,12,SERIF,3,41,784,0,625,1,82,train
4329,4329,CormorantUpright-Bold.ttf,N,13,SERIF,3,20,697,-15,625,1,65,train
4330,4330,CormorantUpright-Bold.ttf,O,14,SERIF,3,36,698,-12,636,2,17,train
4331,4331,CormorantUpright-Bold.ttf,P,15,SERIF,3,43,536,0,628,1,63,train
4332,4332,CormorantUpright-Bold.ttf,Q,16,SERIF,3,36,817,-200,636,2,32,train
4333,4333,CormorantUpright-Bold.ttf,R,17,SERIF,3,45,705,0,628,2,58,train
4334,4334,CormorantUpright-Bold.ttf,S,18,SERIF,3,69,460,-12,636,1,57,train
4335,4335,CormorantUpright-Bold.ttf,T,19,SERIF,3,24,574,0,653,1,72,train
4336,4336,CormorantUpright-Bold.ttf,U,20,SERIF,3,26,738,-12,625,1,70,train
4337,4337,CormorantUpright-Bold.ttf,V,21,SERIF,3,-14,660,-4,625,1,49,train
4338,4338,CormorantUpright-Bold.ttf,W,22,SERIF,3,-14,917,-4,625,1,101,train
4339,4339,CormorantUpright-Bold.ttf,X,23,SERIF,3,-11,625,0,625,1,88,train
4340,4340,CormorantUpright-Bold.ttf,Y,24,SERIF,3,-14,583,0,625,1,69,train
4341,4341,CormorantUpright-Bold.ttf,Z,25,SERIF,3,30,575,-2,656,1,49,train
4342,4342,CormorantUpright-Medium.ttf,A,0,SERIF,3,-12,656,0,638,2,56,train
4343,4343,CormorantUpright-Medium.ttf,B,1,SERIF,3,44,521,-4,628,3,45,train
4344,4344,CormorantUpright-Medium.ttf,C,2,SERIF,3,40,594,-12,636,1,41,train
4345,4345,CormorantUpright-Medium.ttf,D,3,SERIF,3,39,629,-4,627,2,39,train
4346,4346,CormorantUpright-Medium.ttf,E,4,SERIF,3,45,526,0,625,1,72,train
4347,4347,CormorantUpright-Medium.ttf,F,5,SERIF,3,41,480,0,625,1,68,train
4348,4348,CormorantUpright-Medium.ttf,G,6,SERIF,3,43,651,-12,636,1,61,train
4349,4349,CormorantUpright-Medium.ttf,H,7,SERIF,3,40,688,0,625,1,89,train
4350,4350,CormorantUpright-Medium.ttf,I,8,SERIF,3,49,287,0,625,1,43,train
4351,4351,CormorantUpright-Medium.ttf,J,9,SERIF,3,35,277,-195,625,1,33,train
4352,4352,CormorantUpright-Medium.ttf,K,10,SERIF,3,39,651,0,625,1,80,train
4353,4353,CormorantUpright-Medium.ttf,L,11,SERIF,3,40,530,0,625,1,48,train
4354,4354,CormorantUpright-Medium.ttf,M,12,SERIF,3,44,773,0,625,1,80,train
4355,4355,CormorantUpright-Medium.ttf,N,13,SERIF,3,33,679,-14,625,1,62,train
4356,4356,CormorantUpright-Medium.ttf,O,14,SERIF,3,43,691,-12,636,2,17,train
4357,4357,CormorantUpright-Medium.ttf,P,15,SERIF,3,40,513,0,628,1,65,train
4358,4358,CormorantUpright-Medium.ttf,Q,16,SERIF,3,43,803,-200,636,2,32,train
4359,4359,CormorantUpright-Medium.ttf,R,17,SERIF,3,43,689,0,628,2,59,train
4360,4360,CormorantUpright-Medium.ttf,S,18,SERIF,3,69,447,-12,636,1,56,train
4361,4361,CormorantUpright-Medium.ttf,T,19,SERIF,3,24,574,0,653,1,70,train
4362,4362,CormorantUpright-Medium.ttf,U,20,SERIF,3,30,728,-12,625,1,71,train
4363,4363,CormorantUpright-Medium.ttf,V,21,SERIF,3,-5,648,-3,625,1,48,train
4364,4364,CormorantUpright-Medium.ttf,W,22,SERIF,3,-6,902,-3,625,1,100,train
4365,4365,CormorantUpright-Medium.ttf,X,23,SERIF,3,4,618,0,625,1,86,train
4366,4366,CormorantUpright-Medium.ttf,Y,24,SERIF,3,-10,579,0,625,1,67,train
4367,4367,CormorantUpright-Medium.ttf,Z,25,SERIF,3,41,565,-2,656,1,53,train
4368,4368,CormorantUpright-SemiBold.ttf,A,0,SERIF,3,-12,660,0,637,2,56,train
4369,4369,CormorantUpright-SemiBold.ttf,B,1,SERIF,3,46,539,-4,628,3,45,train
4370,4370,CormorantUpright-SemiBold.ttf,C,2,SERIF,3,38,593,-12,636,1,40,train
4371,4371,CormorantUpright-SemiBold.ttf,D,3,SERIF,3,40,640,-4,627,2,39,train
4372,4372,CormorantUpright-SemiBold.ttf,E,4,SERIF,3,47,531,0,625,1,76,train
4373,4373,CormorantUpright-SemiBold.ttf,F,5,SERIF,3,43,484,0,625,1,67,train
4374,4374,CormorantUpright-SemiBold.ttf,G,6,SERIF,3,39,650,-12,636,1,61,train
4375,4375,CormorantUpright-SemiBold.ttf,H,7,SERIF,3,41,689,0,625,1,89,train
4376,4376,CormorantUpright-SemiBold.ttf,I,8,SERIF,3,51,296,0,625,1,43,train
4377,4377,CormorantUpright-SemiBold.ttf,J,9,SERIF,3,34,287,-194,625,1,33,train
4378,4378,CormorantUpright-SemiBold.ttf,K,10,SERIF,3,40,666,0,625,1,81,train
4379,4379,CormorantUpright-SemiBold.ttf,L,11,SERIF,3,41,535,0,625,1,47,train
4380,4380,CormorantUpright-SemiBold.ttf,M,12,SERIF,3,43,779,0,625,1,82,train
4381,4381,CormorantUpright-SemiBold.ttf,N,13,SERIF,3,26,688,-14,625,1,65,train
4382,4382,CormorantUpright-SemiBold.ttf,O,14,SERIF,3,39,695,-12,636,2,17,train
4383,4383,CormorantUpright-SemiBold.ttf,P,15,SERIF,3,42,525,0,628,1,65,train
4384,4384,CormorantUpright-SemiBold.ttf,Q,16,SERIF,3,39,810,-200,636,2,32,train
4385,4385,CormorantUpright-SemiBold.ttf,R,17,SERIF,3,44,697,0,628,2,58,train
